id_points;lat;lon;nom;equipement;bus;rue;numrue;tourism;artiste;type_art;date_debut;panoramax;tourisme;nom_artiste
863040500;43.4944834;-1.4862177;;;;;;;;;;;;
863040506;43.4936366;-1.4836817;;;;;;;;;;;;
863040512;43.4933432;-1.4632601;;;;;;;;;;;;
863040525;43.4948061;-1.464349;;;;;;;;;;;;
863040583;43.4914566;-1.4640128;;;;;;;;;;;;
863040598;43.4949697;-1.4605081;;;;;;;;;;;;
863040627;43.4931055;-1.4875417;;;;;;;;;;;;
863040711;43.4905135;-1.4767553;;;;;;;;;;;;
863040766;43.4929558;-1.4868087;;;;;;;;;;;;
863040782;43.491327;-1.4881442;;;;;;;;;;;;
863040800;43.4928635;-1.4864078;;;;;;;;;;;;
863040831;43.488844;-1.4706787;;;;;;;;;;;;
863040888;43.4979867;-1.4682533;;;;;;;;;;;;
863040908;43.4947021;-1.467116;;;;;;;;;;;;
863040950;43.4936524;-1.4611142;;;;;;;;;;;;
863040961;43.4867733;-1.4662827;;;;;;;;;;;;
863040978;43.4931341;-1.4853125;;;;;;;;;;;;
863040985;43.4903529;-1.4754978;;;;;;;;;;;;
863041064;43.4960825;-1.4711584;;;;;;;;;;;;
863041146;43.4948294;-1.4797683;;;;;;;;;;;;
863041186;43.4939333;-1.4890351;;;;;;;;;;;;
863041223;43.5008755;-1.4663386;;;;;;;;;;;;
863041320;43.4884662;-1.4663376;;;;;;;;;;;;
863041337;43.4896312;-1.4775795;;;;;;;;;;;;
863041383;43.4867102;-1.4847156;;;;;;;;;;;;
863041389;43.5004295;-1.4656785;;;;;;;;;;;;
863041397;43.4926766;-1.4888228;;;;;;;;;;;;
863041403;43.4957455;-1.4689093;;;;;;;;;;;;
863041459;43.492268;-1.4877259;;;;;;;;;;;;
863041501;43.4926854;-1.4885134;;;;;;;;;;;;
863041583;43.4979171;-1.4861062;;;;;;;;;;;;
863041642;43.4937316;-1.4634738;;;;;;;;;;;;
863041679;43.4907106;-1.4762915;;;;;;;;;;;;
863041712;43.489478;-1.472982;;;;;;;;;;;;
863041785;43.4925785;-1.4854535;;;;;;;;;;;;
863041864;43.4898939;-1.4827696;;;;;;;;;;;;
863041871;43.49396;-1.4842431;;;;;;;;;;;;
863041915;43.489821;-1.4730172;;;;;;;;;;;;
863041944;43.4878623;-1.4878804;;;;;;;;;;;;
863041984;43.4949709;-1.4676662;;;;;;;;;;;;
863042127;43.4949965;-1.4851159;;;;;;;;;;;;
863042149;43.4924807;-1.4847298;;;;;;;;;;;;
863042164;43.495013;-1.4851783;;;;;;;;;;;;
863042211;43.4910828;-1.4723895;;;;;;;;;;;;
863042217;43.4941096;-1.4606111;;;;;;;;;;;;
863042224;43.4959374;-1.4708852;;;;;;;;;;;;
863042230;43.4865164;-1.4660186;;;;;;;;;;;;
863042247;43.4938411;-1.485223;;;;;;;;;;;;
863042255;43.489521;-1.4783954;;;;;;;;;;;;
863042261;43.4885745;-1.4671629;;;;;;;;;;;;
863042266;43.4978445;-1.4667635;;;;;;;;;;;;
863042280;43.4938522;-1.4633911;;;;;;;;;;;;
863042322;43.4942253;-1.4856956;;;;;;;;;;;;
863042341;43.4862334;-1.4861249;;;;;;;;;;;;
863042367;43.4911989;-1.4859404;;;;;;;;;;;;
863042411;43.4938413;-1.4843128;;;;;;;;;;;;
863042426;43.4889827;-1.4664828;;;;;;;;;;;;
863042436;43.4911365;-1.4819161;;;;;;;;;;;;
863042485;43.4901228;-1.4728557;;;;;;;;;;;;
863042488;43.4942836;-1.4632747;;;;;;;;;;;;
863042525;43.4917306;-1.4730215;;;;;;;;;;;;
863042579;43.4895291;-1.4675333;;;;;;;;;;;;
863042590;43.4874893;-1.4876904;;;;;;;;;;;;
863042613;43.4897143;-1.4770093;;;;;;;;;;;;
863042622;43.4934014;-1.461782;;;;;;;;;;;;
863042679;43.4941979;-1.4765429;;;;;;;;;;;;
863042686;43.4958757;-1.4699813;;;;;;;;;;;;
863042689;43.497881;-1.4667305;;;;;;;;;;;;
863042768;43.4864525;-1.4863164;;;;;;;;;;;;
863042777;43.4969771;-1.4610634;;;;;;;;;;;;
863042827;43.4909032;-1.4700499;;;;;;;;;;;;
863042839;43.4865911;-1.4852237;;;;;;;;;;;;
863042906;43.4906529;-1.4848826;;;;;;;;;;;;
863042966;43.4929136;-1.4851561;;;;;;;;;;;;
863042977;43.4952319;-1.4626643;;;;;;;;;;;;
863043027;43.4883761;-1.4830984;;;;;;;;;;;;
863043035;43.500339;-1.4660926;;;;;;;;;;;;
863043041;43.4917853;-1.4650343;;;;;;;;;;;;
863043062;43.4929973;-1.4608186;;;;;;;;;;;;
863043104;43.4928739;-1.4855049;;;;;;;;;;;;
863043117;43.4932575;-1.4621631;;;;;;;;;;;;
863043139;43.49972;-1.4666237;;;;;;;;;;;;
863043147;43.4888963;-1.4706451;;;;;;;;;;;;
863043148;43.4930615;-1.4808994;;;;;;;;;;;;
863043389;43.4917208;-1.4878126;;;;;;;;;;;;
863043401;43.4942558;-1.4784572;;;;;;;;;;;;
863043406;43.4919369;-1.4719862;;;;;;;;;;;;
863043408;43.4916154;-1.4641896;;;;;;;;;;;;
863043411;43.4899785;-1.4760627;;;;;;;;;;;;
863043430;43.4974992;-1.486719;;;;;;;;;;;;
863043436;43.4961306;-1.4816568;;;;;;;;;;;;
863043446;43.4961023;-1.4688077;;;;;;;;;;;;
863043455;43.4892925;-1.4663017;;;;;;;;;;;;
863043456;43.4895399;-1.4875174;;;;;;;;;;;;
863043461;43.4899549;-1.4833836;;;;;;;;;;;;
863043464;43.4949393;-1.4653504;;;;;;;;;;;;
863043480;43.4927993;-1.472685;;;;;;;;;;;;
863043486;43.5007;-1.4675807;;;;;;;;;;;;
863043489;43.496905;-1.4853594;;;;;;;;;;;;
863043490;43.4922512;-1.489038;;;;;;;;;;;;
863043509;43.4969131;-1.4619363;;;;;;;;;;;;
863043532;43.4958243;-1.4858201;;;;;;;;;;;;
863043547;43.4970366;-1.4858509;;;;;;;;;;;;
863043560;43.495464;-1.4851977;;;;;;;;;;;;
863043577;43.4947185;-1.4847925;;;;;;;;;;;;
863043591;43.4892257;-1.4730888;;;;;;;;;;;;
863043592;43.4950414;-1.4684907;;;;;;;;;;;;
863043611;43.4887791;-1.4609491;;;;;;;;;;;;
863043638;43.4902349;-1.4853254;;;;;;;;;;;;
863043655;43.4982661;-1.4678216;;;;;;;;;;;;
863043671;43.4918036;-1.4600958;;;;;;;;;;;;
863043739;43.4895964;-1.4678917;;;;;;;;;;;;
863043765;43.4894718;-1.4760606;;;;;;;;;;;;
863043803;43.4929369;-1.4603371;;;;;;;;;;;;
863043807;43.4986717;-1.4674383;;;;;;;;;;;;
863043826;43.4929894;-1.4660812;;;;;;;;;;;;
863043841;43.50143;-1.4614111;;;;;;;;;;;;
863043851;43.4926634;-1.4627761;;;;;;;;;;;;
863043870;43.4952455;-1.4633973;;;;;;;;;;;;
863043877;43.489247;-1.4755861;;;;;;;;;;;;
863043891;43.4875664;-1.4726323;;;;;;;;;;;;
863043904;43.4928218;-1.4866925;;;;;;;;;;;;
863043906;43.4953764;-1.4627901;;;;;;;;;;;;
863043917;43.495176;-1.4655293;;;;;;;;;;;;
863043970;43.4865438;-1.4859052;;;;;;;;;;;;
863043983;43.4929885;-1.4891555;;;;;;;;;;;;
863043989;43.492695;-1.4645233;;;;;;;;;;;;
863044026;43.4954001;-1.4675271;;;;;;;;;;;;
863044037;43.4976299;-1.468213;;;;;;;;;;;;
863044066;43.4949799;-1.4804133;;;;;;;;;;;;
863044077;43.4933397;-1.4604491;;;;;;;;;;;;
863044083;43.4911383;-1.4858848;;;;;;;;;;;;
863044099;43.4903799;-1.4767782;;;;;;;;;;;;
863044191;43.4917888;-1.4782776;;;;;;;;;;;;
863044215;43.496757;-1.4605946;;;;;;;;;;;;
863044229;43.4935713;-1.4877954;;;;;;;;;;;;
863044241;43.4973987;-1.4620531;;;;;;;;;;;;
863044273;43.4920399;-1.4871156;;;;;;;;;;;;
863044280;43.4945182;-1.4663183;;;;;;;;;;;;
863044314;43.4886395;-1.4767499;;;;;;;;;;;;
863044335;43.4899726;-1.4762506;;;;;;;;;;;;
863044370;43.4873496;-1.48619;;;;;;;;;;;;
863044402;43.489702;-1.4739679;;;;;;;;;;;;
863044408;43.4923482;-1.4842038;;;;;;;;;;;;
863044413;43.491879;-1.4601542;;;;;;;;;;;;
863044436;43.4905274;-1.4788832;;;;;;;;;;;;
863044440;43.4909912;-1.4728301;;;;;;;;;;;;
863044475;43.4923281;-1.4624148;;;;;;;;;;;;
863044481;43.494705;-1.4843732;;;;;;;;;;;;
863044495;43.4940113;-1.4647936;;;;;;;;;;;;
863044502;43.4974048;-1.4628759;;;;;;;;;;;;
863044542;43.4930421;-1.4832673;;;;;;;;;;;;
863044558;43.4886612;-1.4782813;;;;;;;;;;;;
863044562;43.4956194;-1.4710307;;;;;;;;;;;;
863044569;43.4934541;-1.4661431;;;;;;;;;;;;
863044585;43.4954444;-1.4636209;;;;;;;;;;;;
863044615;43.4950248;-1.4691412;;;;;;;;;;;;
863044625;43.4990674;-1.4662534;;;;;;;;;;;;
863044637;43.4861227;-1.4849089;;;;;;;;;;;;
863044723;43.4886625;-1.4785386;;;;;;;;;;;;
863044736;43.4952003;-1.4839016;;;;;;;;;;;;
863044763;43.4949996;-1.4817991;;;;;;;;;;;;
863044774;43.4897971;-1.4770629;;;;;;;;;;;;
863044783;43.4959046;-1.4615252;;;;;;;;;;;;
863044788;43.4950409;-1.483941;;;;;;;;;;;;
863044855;43.494651;-1.4841126;;;;;;;;;;;;
863044863;43.4897468;-1.4789139;;;;;;;;;;;;
863044870;43.4930296;-1.465777;;;;;;;;;;;;
863044894;43.4885751;-1.4873881;;;;;;;;;;;;
863044939;43.4973261;-1.460408;;;;;;;;;;;;
863044946;43.4888268;-1.4875653;;;;;;;;;;;;
863044950;43.4873068;-1.4667459;;;;;;;;;;;;
863044954;43.4943493;-1.4872863;;;;;;;;;;;;
863044983;43.492532;-1.459805;;;;;;;;;;;;
863045020;43.4946095;-1.4887176;;;;;;;;;;;;
863045038;43.4953191;-1.4629891;;;;;;;;;;;;
863045065;43.4932736;-1.482329;;;;;;;;;;;;
863045099;43.4913334;-1.4766996;;;;;;;;;;;;
863045121;43.4928182;-1.4844064;;;;;;;;;;;;
863045149;43.4966727;-1.468563;;;;;;;;;;;;
863045153;43.4891896;-1.4735062;;;;;;;;;;;;
863045163;43.4914977;-1.4731292;;;;;;;;;;;;
863045172;43.488362;-1.4776427;;;;;;;;;;;;
863045203;43.4942075;-1.4635627;;;;;;;;;;;;
863045209;43.4986105;-1.4806112;;;;;;;;;;;;
863045249;43.4900547;-1.4761003;;;;;;;;;;;;
863045269;43.4893894;-1.4736943;;;;;;;;;;;;
863045284;43.4949931;-1.4666982;;;;;;;;;;;;
863045286;43.489324;-1.4829405;;;;;;;;;;;;
863045310;43.4932687;-1.4881491;;;;;;;;;;;;
863045312;43.494063;-1.4649976;;;;;;;;;;;;
863045314;43.4953635;-1.4822476;;;;;;;;;;;;
863045330;43.4888603;-1.4611136;;;;;;;;;;;;
863045336;43.489358;-1.4882956;;;;;;;;;;;;
863045340;43.4904494;-1.4712203;;;;;;;;;;;;
863045355;43.4978596;-1.4883143;;;;;;;;;;;;
863045379;43.4904662;-1.4705782;;;;;;;;;;;;
863045385;43.4869268;-1.4674791;;;;;;;;;;;;
863045393;43.4925375;-1.4871424;;;;;;;;;;;;
863045406;43.4919473;-1.4623187;;;;;;;;;;;;
863045408;43.4928792;-1.4851809;;;;;;;;;;;;
863045483;43.497726;-1.4866561;;;;;;;;;;;;
863045496;43.490713;-1.4733825;;;;;;;;;;;;
863045506;43.488583;-1.4778217;;;;;;;;;;;;
863045515;43.4895193;-1.4730343;;;;;;;;;;;;
863045521;43.488887;-1.4608762;;;;;;;;;;;;
863045541;43.4956876;-1.4701066;;;;;;;;;;;;
863045546;43.4924756;-1.4718136;;;;;;;;;;;;
863045554;43.488787;-1.4872659;;;;;;;;;;;;
863045563;43.4925866;-1.4885028;;;;;;;;;;;;
863045567;43.4861487;-1.4881491;;;;;;;;;;;;
863045574;43.49654;-1.4743236;;;;;;;;;;;;
863045604;43.4900752;-1.4781621;;;;;;;;;;;;
863045623;43.4944635;-1.4872274;;;;;;;;;;;;
863045662;43.4942186;-1.4889633;;;;;;;;;;;;
863045666;43.4920066;-1.4750735;;;;;;;;;;;;
863045680;43.4869347;-1.4789593;;;;;;;;;;;;
863045686;43.496463;-1.4723074;;;;;;;;;;;;
863045692;43.4936945;-1.4661927;;;;;;;;;;;;
863045696;43.4975721;-1.4673995;;;;;;;;;;;;
863045712;43.4961281;-1.4688416;;;;;;;;;;;;
863045714;43.4948177;-1.4843874;;;;;;;;;;;;
863045738;43.4868016;-1.4670903;;;;;;;;;;;;
863045742;43.4976211;-1.4677067;;;;;;;;;;;;
863045755;43.4945246;-1.4838484;;;;;;;;;;;;
863045759;43.4875039;-1.4661555;;;;;;;;;;;;
863045771;43.4953052;-1.46365;;;;;;;;;;;;
863045779;43.4907084;-1.4697897;;;;;;;;;;;;
863045782;43.4949682;-1.4849492;;;;;;;;;;;;
863045816;43.4876195;-1.4843784;;;;;;;;;;;;
863045826;43.4869232;-1.488171;;;;;;;;;;;;
863045832;43.4965104;-1.464855;;;;;;;;;;;;
863045837;43.4908795;-1.4636029;;;;;;;;;;;;
863045845;43.4932183;-1.4622671;;;;;;;;;;;;
863045867;43.4918111;-1.4765302;;;;;;;;;;;;
863045872;43.4923602;-1.4816213;;;;;;;;;;;;
863045882;43.4897598;-1.4859369;;;;;;;;;;;;
863045889;43.4947457;-1.4794479;;;;;;;;;;;;
863045919;43.4949699;-1.4878881;;;;;;;;;;;;
863045927;43.4908667;-1.4771068;;;;;;;;;;;;
863045959;43.4934715;-1.4659845;;;;;;;;;;;;
863046022;43.4918573;-1.4754327;;;;;;;;;;;;
863046026;43.4923541;-1.4880184;;;;;;;;;;;;
863046044;43.4938204;-1.4651563;;;;;;;;;;;;
863046052;43.4885666;-1.4875836;;;;;;;;;;;;
863046056;43.5005152;-1.463115;;;;;;;;;;;;
863046076;43.4889081;-1.4763758;;;;;;;;;;;;
863046084;43.4950977;-1.460862;;;;;;;;;;;;
863046109;43.494974;-1.4663172;;;;;;;;;;;;
863046118;43.4945607;-1.4636348;;;;;;;;;;;;
863046139;43.4905793;-1.4871332;;;;;;;;;;;;
863046147;43.5013396;-1.479652;;;;;;;;;;;;
863046160;43.4907274;-1.4885108;;;;;;;;;;;;
863046173;43.4972447;-1.461241;;;;;;;;;;;;
863046182;43.4955921;-1.471201;;;;;;;;;;;;
863046216;43.489878;-1.4790459;;;;;;;;;;;;
863046261;43.4913208;-1.4735363;;;;;;;;;;;;
863046292;43.4942348;-1.4679124;;;;;;;;;;;;
863046300;43.4885677;-1.4708676;;;;;;;;;;;;
863046320;43.4947641;-1.4814015;;;;;;;;;;;;
863046324;43.4896899;-1.4865125;;;;;;;;;;;;
863046333;43.4930076;-1.4759435;;;;;;;;;;;;
863046359;43.4976349;-1.464018;;;;;;;;;;;;
863046370;43.4905941;-1.4712582;;;;;;;;;;;;
863046380;43.4943321;-1.4832164;;;;;;;;;;;;
863046404;43.501313;-1.4667176;;;;;;;;;;;;
863046429;43.4918407;-1.4818543;;;;;;;;;;;;
863046437;43.5004097;-1.4656759;;;;;;;;;;;;
863046474;43.4940419;-1.483554;;;;;;;;;;;;
863046479;43.501318;-1.4657839;;;;;;;;;;;;
863046483;43.4888144;-1.467506;;;;;;;;;;;;
863046507;43.4942528;-1.4682298;;;;;;;;;;;;
863046514;43.4917455;-1.4620307;;;;;;;;;;;;
863046524;43.4945358;-1.4859738;;;;;;;;;;;;
863046540;43.4889232;-1.4882552;;;;;;;;;;;;
863046599;43.4888114;-1.4608243;;;;;;;;;;;;
863046606;43.5012312;-1.484693;;;;;;;;;;;;
863046627;43.4918201;-1.48794;;;;;;;;;;;;
863046631;43.4938966;-1.4642719;;;;;;;;;;;;
863046635;43.4898291;-1.4733308;;;;;;;;;;;;
863046641;43.4879683;-1.4846464;;;;;;;;;;;;
863046669;43.4947238;-1.4803595;;;;;;;;;;;;
863046678;43.4962588;-1.46085;;;;;;;;;;;;
863046695;43.4931398;-1.4606341;;;;;;;;;;;;
863046699;43.4942906;-1.4797567;;;;;;;;;;;;
863046703;43.4918576;-1.4620947;;;;;;;;;;;;
863046705;43.4917475;-1.4890984;;;;;;;;;;;;
863046709;43.4884725;-1.4831709;;;;;;;;;;;;
863046717;43.4913234;-1.4638047;;;;;;;;;;;;
863046726;43.5007422;-1.4595932;;;;;;;;;;;;
863046730;43.4910521;-1.4891779;;;;;;;;;;;;
863046744;43.4937205;-1.4645543;;;;;;;;;;;;
863046774;43.4892164;-1.4762813;;;;;;;;;;;;
863046780;43.49033;-1.4754129;;;;;;;;;;;;
863046831;43.4940111;-1.4602539;;;;;;;;;;;;
863046865;43.4900638;-1.4723874;;;;;;;;;;;;
863046880;43.4937493;-1.4812707;;;;;;;;;;;;
863046885;43.49497;-1.4838472;;;;;;;;;;;;
863046902;43.4972648;-1.4853561;;;;;;;;;;;;
863046910;43.4938733;-1.4808775;;;;;;;;;;;;
863046974;43.4951942;-1.4636157;;;;;;;;;;;;
863046994;43.4913162;-1.4738158;;;;;;;;;;;;
863046998;43.4895604;-1.4732779;;;;;;;;;;;;
863047021;43.5011046;-1.4669602;;;;;;;;;;;;
863047026;43.4967331;-1.4597551;;;;;;;;;;;;
863047028;43.4864163;-1.4864334;;;;;;;;;;;;
863047037;43.5003874;-1.4684431;;;;;;;;;;;;
863047088;43.4909231;-1.4692345;;;;;;;;;;;;
863047096;43.4877823;-1.4676931;;;;;;;;;;;;
863047163;43.489409;-1.48803;;;;;;;;;;;;
863047185;43.4951546;-1.4626438;;;;;;;;;;;;
863047221;43.4904037;-1.463223;;;;;;;;;;;;
863047222;43.4905875;-1.4695896;;;;;;;;;;;;
863047228;43.4959731;-1.4800096;;;;;;;;;;;;
863047245;43.4922773;-1.4861538;;;;;;;;;;;;
863047285;43.493181;-1.4879091;;;;;;;;;;;;
863047297;43.4950141;-1.4838736;;;;;;;;;;;;
863047338;43.4859726;-1.4882918;;;;;;;;;;;;
863047370;43.4971906;-1.4665986;;;;;;;;;;;;
863047377;43.492581;-1.4871617;;;;;;;;;;;;
863047441;43.4979234;-1.4622192;;;;;;;;;;;;
863047461;43.4972204;-1.4859535;;;;;;;;;;;;
863047465;43.4890843;-1.4833387;;;;;;;;;;;;
863047487;43.4953689;-1.4654792;;;;;;;;;;;;
863047562;43.4946246;-1.4830745;;;;;;;;;;;;
863047571;43.4947879;-1.467919;;;;;;;;;;;;
863047575;43.4943323;-1.4813431;;;;;;;;;;;;
863047576;43.4995704;-1.4596479;;;;;;;;;;;;
863047586;43.4972634;-1.468986;;;;;;;;;;;;
863047592;43.489255;-1.4733328;;;;;;;;;;;;
863047601;43.4959952;-1.4711045;;;;;;;;;;;;
863047616;43.4974868;-1.4610359;;;;;;;;;;;;
863047619;43.4920703;-1.4733517;;;;;;;;;;;;
863047633;43.4947527;-1.4813591;;;;;;;;;;;;
863047640;43.4889902;-1.4779798;;;;;;;;;;;;
863047651;43.4913472;-1.4880187;;;;;;;;;;;;
863047654;43.4928174;-1.4888808;;;;;;;;;;;;
863047658;43.4935284;-1.481984;;;;;;;;;;;;
863047669;43.4928181;-1.4641182;;;;;;;;;;;;
863047670;43.4925567;-1.4889451;;;;;;;;;;;;
863047672;43.4899427;-1.4841241;;;;;;;;;;;;
863047695;43.4895443;-1.4762376;;;;;;;;;;;;
863047707;43.4939187;-1.4647957;;;;;;;;;;;;
863047715;43.4908262;-1.4869927;;;;;;;;;;;;
863047744;43.4920107;-1.4755509;;;;;;;;;;;;
863047747;43.4913509;-1.4880288;;;;;;;;;;;;
863047761;43.4893906;-1.4875503;;;;;;;;;;;;
863047769;43.4953263;-1.4691983;;;;;;;;;;;;
863047779;43.5012366;-1.4670121;;;;;;;;;;;;
863047815;43.4944659;-1.4653134;;;;;;;;;;;;
863047821;43.4962301;-1.4652991;;;;;;;;;;;;
863047826;43.4933487;-1.463387;;;;;;;;;;;;
863047831;43.4982435;-1.4664593;;;;;;;;;;;;
863047833;43.4907057;-1.4721866;;;;;;;;;;;;
863047835;43.4977678;-1.4862307;;;;;;;;;;;;
863047842;43.489743;-1.4855572;;;;;;;;;;;;
863047845;43.4915352;-1.4825609;;;;;;;;;;;;
863047847;43.4912757;-1.4856008;;;;;;;;;;;;
863047851;43.4942271;-1.4814822;;;;;;;;;;;;
863047856;43.4931207;-1.4600541;;;;;;;;;;;;
863047857;43.4984141;-1.4642205;;;;;;;;;;;;
863047859;43.4915492;-1.4832564;;;;;;;;;;;;
863047861;43.4922106;-1.4862552;;;;;;;;;;;;
863047866;43.4891585;-1.4877282;;;;;;;;;;;;
863047883;43.4974764;-1.4611522;;;;;;;;;;;;
863047890;43.4862796;-1.4872329;;;;;;;;;;;;
863048330;43.4936813;-1.4801648;;;;;;;;;;;;
863048359;43.4917468;-1.462263;;;;;;;;;;;;
863048385;43.4952147;-1.4847974;;;;;;;;;;;;
863048439;43.4956382;-1.4806125;;;;;;;;;;;;
863048512;43.4916958;-1.464783;;;;;;;;;;;;
863048516;43.4883654;-1.487524;;;;;;;;;;;;
863048525;43.4946874;-1.4877357;;;;;;;;;;;;
863048554;43.4939731;-1.4645561;;;;;;;;;;;;
863048595;43.4970081;-1.460077;;;;;;;;;;;;
863048631;43.495232;-1.4639197;;;;;;;;;;;;
863048661;43.4891296;-1.4741464;;;;;;;;;;;;
863048671;43.4893279;-1.4758724;;;;;;;;;;;;
863048691;43.4911642;-1.4857406;;;;;;;;;;;;
863048728;43.4903941;-1.4775165;;;;;;;;;;;;
863048741;43.4929193;-1.4837573;;;;;;;;;;;;
863048825;43.4877604;-1.4838077;;;;;;;;;;;;
863048854;43.4941425;-1.4822198;;;;;;;;;;;;
863048870;43.4909085;-1.4869777;;;;;;;;;;;;
863048872;43.4948022;-1.4691558;;;;;;;;;;;;
863048902;43.4936711;-1.4809827;;;;;;;;;;;;
863048944;43.4914273;-1.4759199;;;;;;;;;;;;
863048967;43.4934744;-1.4877214;;;;;;;;;;;;
863048970;43.4943732;-1.4621839;;;;;;;;;;;;
863048988;43.4893494;-1.4785271;;;;;;;;;;;;
863049018;43.4933168;-1.463431;;;;;;;;;;;;
863049043;43.4943176;-1.4610903;;;;;;;;;;;;
863049055;43.4897163;-1.4764243;;;;;;;;;;;;
863049059;43.4920469;-1.4781628;;;;;;;;;;;;
863049071;43.4882122;-1.4606289;;;;;;;;;;;;
863049106;43.4919047;-1.4752223;;;;;;;;;;;;
863049108;43.4934052;-1.4842463;;;;;;;;;;;;
863049123;43.4929208;-1.4624343;;;;;;;;;;;;
863049147;43.4950583;-1.485894;;;;;;;;;;;;
863049154;43.4920117;-1.4759995;;;;;;;;;;;;
863049169;43.4912464;-1.4761841;;;;;;;;;;;;
863049173;43.4919409;-1.4631905;;;;;;;;;;;;
863049186;43.495222;-1.4883786;;;;;;;;;;;;
863049203;43.4938387;-1.4635868;;;;;;;;;;;;
863049208;43.4894811;-1.4827898;;;;;;;;;;;;
863049212;43.4990056;-1.4671478;;;;;;;;;;;;
863049217;43.4967977;-1.4609422;;;;;;;;;;;;
863049221;43.4919926;-1.4600763;;;;;;;;;;;;
863049243;43.4933973;-1.466291;;;;;;;;;;;;
863049251;43.495137;-1.4885295;;;;;;;;;;;;
863049255;43.4884459;-1.4759003;;;;;;;;;;;;
863049265;43.4867105;-1.4847988;;;;;;;;;;;;
863049309;43.491642;-1.4641903;;;;;;;;;;;;
863049334;43.4928055;-1.4598392;;;;;;;;;;;;
863049357;43.4890036;-1.4759616;;;;;;;;;;;;
863049381;43.4947704;-1.4624393;;;;;;;;;;;;
863049395;43.4941654;-1.4857256;;;;;;;;;;;;
863049404;43.4964351;-1.4603067;;;;;;;;;;;;
863049426;43.4898308;-1.4773547;;;;;;;;;;;;
863049435;43.4936483;-1.4644255;;;;;;;;;;;;
863049450;43.4942502;-1.4630412;;;;;;;;;;;;
863049469;43.4956033;-1.4888542;;;;;;;;;;;;
863049515;43.4952521;-1.4834883;;;;;;;;;;;;
863049543;43.4894229;-1.4733326;;;;;;;;;;;;
863049547;43.4920805;-1.4780292;;;;;;;;;;;;
863049573;43.4915191;-1.4827676;;;;;;;;;;;;
863049576;43.4921198;-1.4887953;;;;;;;;;;;;
863049585;43.4907503;-1.4773614;;;;;;;;;;;;
863049615;43.4873225;-1.4668296;;;;;;;;;;;;
863049618;43.4930536;-1.486672;;;;;;;;;;;;
863049622;43.4910722;-1.4638362;;;;;;;;;;;;
863049638;43.4901479;-1.4830259;;;;;;;;;;;;
863049663;43.4951073;-1.4675948;;;;;;;;;;;;
863049686;43.4939705;-1.480003;;;;;;;;;;;;
863049688;43.4914886;-1.462464;;;;;;;;;;;;
863049690;43.489681;-1.4706119;;;;;;;;;;;;
863049693;43.4908034;-1.4771342;;;;;;;;;;;;
863049712;43.485974;-1.4873635;;;;;;;;;;;;
863049717;43.4984404;-1.460976;;;;;;;;;;;;
863049723;43.495742;-1.4856037;;;;;;;;;;;;
863049751;43.4920847;-1.4597361;;;;;;;;;;;;
863049758;43.491086;-1.4638182;;;;;;;;;;;;
863049797;43.4940577;-1.4618466;;;;;;;;;;;;
863049807;43.493564;-1.4835759;;;;;;;;;;;;
863049836;43.4949961;-1.4613881;;;;;;;;;;;;
863049839;43.4968631;-1.4601615;;;;;;;;;;;;
863049842;43.4949673;-1.4802502;;;;;;;;;;;;
863049881;43.4924245;-1.4607863;;;;;;;;;;;;
863049911;43.494719;-1.4622407;;;;;;;;;;;;
863050011;43.4901482;-1.4726217;;;;;;;;;;;;
863050022;43.4898567;-1.4775027;;;;;;;;;;;;
863050029;43.4974214;-1.4679458;;;;;;;;;;;;
863050052;43.4921397;-1.4753762;;;;;;;;;;;;
863050068;43.4918851;-1.4836827;;;;;;;;;;;;
863050092;43.4921841;-1.4819603;;;;;;;;;;;;
863050116;43.4960622;-1.4695742;;;;;;;;;;;;
863050136;43.497173;-1.4613189;;;;;;;;;;;;
863050143;43.4954208;-1.4828287;;;;;;;;;;;;
863050148;43.4909774;-1.4821201;;;;;;;;;;;;
863050194;43.4886435;-1.4680614;;;;;;;;;;;;
863050225;43.4955209;-1.4652354;;;;;;;;;;;;
863050234;43.4987207;-1.4678574;;;;;;;;;;;;
863050277;43.4897988;-1.4827085;;;;;;;;;;;;
863050283;43.4922608;-1.4848028;;;;;;;;;;;;
863050312;43.4935752;-1.4836944;;;;;;;;;;;;
863050365;43.4958574;-1.4708877;;;;;;;;;;;;
863050397;43.4930173;-1.4881279;;;;;;;;;;;;
863050415;43.4930705;-1.4596274;;;;;;;;;;;;
863050461;43.490183;-1.475597;;;;;;;;;;;;
863050466;43.4907525;-1.4783276;;;;;;;;;;;;
863050471;43.4908236;-1.4758566;;;;;;;;;;;;
863050489;43.4916128;-1.473629;;;;;;;;;;;;
863050506;43.4946809;-1.4882855;;;;;;;;;;;;
863050539;43.4955109;-1.4878544;;;;;;;;;;;;
863050552;43.4927508;-1.4863478;;;;;;;;;;;;
863050568;43.4930146;-1.4814212;;;;;;;;;;;;
863050600;43.4913;-1.4607012;;;;;;;;;;;;
863050607;43.4934024;-1.4847137;;;;;;;;;;;;
863050646;43.4942903;-1.4622391;;;;;;;;;;;;
863050653;43.4925056;-1.4877661;;;;;;;;;;;;
863050655;43.492027;-1.4619728;;;;;;;;;;;;
863050668;43.4924389;-1.4626534;;;;;;;;;;;;
863050686;43.4915305;-1.4647383;;;;;;;;;;;;
863050693;43.4939991;-1.4865797;;;;;;;;;;;;
